Date,Open,High,Low,Close,Adj Close,Volume
1998-10-26,107.718697,108.468697,106.781197,107.625000,74.010902,5838600
1998-10-27,108.437500,108.968697,106.281197,107.000000,73.581131,10089700
1998-10-28,106.562500,107.531197,106.031197,106.812500,73.452133,5650600
1998-10-29,107.093697,109.437500,106.625000,109.406197,75.235817,9625600
1998-10-30,110.125000,110.906197,109.500000,110.000000,75.644127,9872800
1998-11-02,110.812500,111.875000,110.187500,111.875000,76.933502,6501400
1998-11-03,111.593697,111.812500,110.750000,111.062500,76.374779,6866000
1998-11-04,112.468697,113.093697,111.093697,112.250000,77.191391,8233600
1998-11-05,111.531197,113.937500,111.125000,113.781197,78.244377,6841500
1998-11-06,113.468697,114.562500,113.312500,114.125000,78.480782,5224800
1998-11-09,113.937500,114.250000,112.500000,113.312500,77.922066,6188700
1998-11-10,113.000000,113.937500,112.250000,113.000000,77.707169,14015200
1998-11-11,113.812500,114.000000,111.890602,112.250000,77.191391,10922400
1998-11-12,112.312500,113.125000,111.687500,112.125000,77.105438,5457400
1998-11-13,112.218697,113.218697,112.125000,113.218697,77.857552,5524600
1998-11-16,114.218697,114.359299,112.890602,114.062500,78.437820,6023700
1998-11-17,113.656197,115.625000,113.000000,114.062500,78.437820,9058900
1998-11-18,114.312500,115.000000,113.500000,114.750000,78.910599,4567700
1998-11-19,115.281197,115.906197,114.625000,115.750000,79.598236,5249300
1998-11-20,116.359299,116.750000,115.843697,116.625000,80.199974,5562000
1998-11-23,117.468697,119.625000,117.156197,119.375000,82.091049,7151300
1998-11-24,119.000000,119.656197,118.453102,118.625000,81.575317,5323700
1998-11-25,118.937500,119.187500,118.218697,118.625000,81.575317,4393500
1998-11-27,119.468697,119.718697,119.015602,119.500000,82.177078,4557900
1998-11-30,119.015602,119.375000,116.125000,116.125000,79.856148,8705400
1998-12-01,116.125000,118.031197,115.218697,117.625000,80.887665,8950600
1998-12-02,117.218697,117.906197,116.000000,117.281197,80.651215,7495500
1998-12-03,117.250000,118.312500,115.093697,115.343697,79.318871,12145300
1998-12-04,116.625000,118.500000,116.500000,118.375000,81.403435,10339500
1998-12-07,118.062500,119.468697,118.000000,118.937500,81.790237,4290000
1998-12-08,118.531197,119.750000,117.500000,118.406197,81.424866,10102600
1998-12-09,118.687500,118.968697,117.875000,118.625000,81.575317,5327900
1998-12-10,118.843697,118.843697,116.718697,116.890602,80.382622,5966600
1998-12-11,116.437500,117.343697,115.562500,117.125000,80.543808,8198200
1998-12-14,116.156197,116.406197,113.750000,113.750000,78.222916,9521400
1998-12-15,114.687500,116.750000,114.531197,116.687500,80.242943,9631500
1998-12-16,117.125000,117.125000,115.750000,116.531197,80.135460,7260000
1998-12-17,117.218697,118.593697,117.031197,118.390602,81.414146,6914700
1998-12-18,118.312500,119.125000,117.875000,118.500000,81.760078,4802400
1998-12-21,119.250000,121.343697,119.000000,120.156197,82.902817,8580700
1998-12-22,120.406197,121.218697,119.187500,120.687500,83.269341,5461100
1998-12-23,121.187500,123.218697,120.812500,123.218697,85.015816,7791000
1998-12-24,123.156197,123.250000,122.500000,122.687500,84.649292,1507100
1998-12-28,123.250000,123.312500,122.000000,122.375000,84.433655,4203600
1998-12-29,122.718697,124.484299,122.125000,124.312500,85.770477,3935800
1998-12-30,123.937500,124.750000,123.031197,123.312500,85.080528,6810700
1998-12-31,123.312500,123.937500,122.468697,123.312500,85.080528,6790500
1999-01-04,123.375000,125.218697,121.718697,123.031197,84.886414,9450400
1999-01-05,122.937500,124.875000,122.937500,124.437500,85.856712,8031000
1999-01-06,125.812500,127.750000,125.750000,127.437500,87.926598,7737700
1999-01-07,126.375000,127.218697,125.781197,126.812500,87.495361,5504900
1999-01-08,128.187500,128.500000,125.968697,127.750000,88.142151,6224400
1999-01-11,127.687500,127.687500,125.218697,126.531197,87.301277,7578300
1999-01-12,126.218697,126.218697,123.750000,124.250000,85.727333,7768800
1999-01-13,120.406197,125.125000,120.375000,123.375000,85.123627,10810600
1999-01-14,123.625000,123.906197,120.906197,121.218697,83.635887,11400700
1999-01-15,122.375000,124.781197,122.062500,124.375000,85.813576,7817700
1999-01-19,125.296799,125.625000,123.500000,125.187500,86.374153,6535100
1999-01-20,126.093697,127.937500,125.031197,126.187500,87.064163,6534400
1999-01-21,125.578102,125.843697,122.593697,122.843697,84.757034,6937500
1999-01-22,122.125000,123.843697,121.781197,122.562500,84.563026,7522300
1999-01-25,123.281197,124.000000,121.906197,123.812500,85.425484,5700300
1999-01-26,124.125000,126.062500,123.625000,126.062500,86.977875,6047000
1999-01-27,126.375000,126.625000,124.156197,124.593697,85.964478,7399400
1999-01-28,125.250000,126.968697,125.187500,126.687500,87.409111,5961700
1999-01-29,127.343697,128.296799,125.406197,127.656197,88.077477,6456800
1999-02-01,128.687500,128.687500,126.906197,126.906197,87.560020,9426800
1999-02-02,127.078102,127.218697,124.765602,126.125000,87.021004,9194500
1999-02-03,125.687500,127.937500,125.656197,127.406197,87.904968,10290700
1999-02-04,127.375000,127.500000,124.781197,125.500000,86.589775,7761100
1999-02-05,125.656197,125.656197,123.218697,124.062500,85.597977,7516100
1999-02-08,125.093697,125.093697,123.343697,124.312500,85.770477,8528400
1999-02-09,124.375000,124.500000,121.515602,121.531197,83.851471,8985700
1999-02-10,122.125000,123.000000,121.328102,122.312500,84.390526,6936700
1999-02-11,123.062500,126.093697,122.500000,125.125000,86.331047,9181800
1999-02-12,124.812500,125.500000,122.625000,123.625000,85.296097,10676600
1999-02-16,124.750000,125.625000,122.875000,122.875000,84.778656,6915500
1999-02-17,123.187500,125.359299,122.250000,122.750000,84.692413,7858100
1999-02-18,123.187500,124.375000,122.218697,123.718697,85.360771,9048900
1999-02-19,124.000000,125.750000,123.375000,124.250000,85.727333,5312200
1999-02-22,124.437500,127.718697,124.281197,127.562500,88.012833,10695800
1999-02-23,127.593697,128.500000,126.593697,127.500000,87.969719,7770700
1999-02-24,127.843697,128.843704,125.000000,125.250000,86.417290,7271000
1999-02-25,124.531197,125.281197,122.687500,124.062500,85.597977,11633000
1999-02-26,124.750000,124.843697,122.812500,123.562500,85.252998,9621300
1999-03-01,123.656197,124.312500,122.375000,123.906197,85.490128,7607200
1999-03-02,124.500000,125.312500,122.312500,122.812500,84.735550,9651500
1999-03-03,123.093697,123.562500,121.781197,123.468697,85.188286,7881400
1999-03-04,124.062500,125.484299,123.265602,125.031197,86.266350,8256400
1999-03-05,127.500000,128.125000,126.562500,127.546799,88.002014,10703100
1999-03-08,128.281204,128.796799,127.250000,128.375000,88.573418,4802200
1999-03-09,128.125000,129.937500,127.750000,128.062500,88.357834,7893400
1999-03-10,128.468704,129.250000,127.781197,129.187500,89.133987,3950000
1999-03-11,129.687500,131.187500,128.875000,130.625000,90.125832,6583700
1999-03-12,131.000000,131.031204,129.218704,129.375000,89.263390,5286500
1999-03-15,129.937500,131.250000,129.500000,131.218704,90.535446,5394400
1999-03-16,131.125000,131.656204,130.468704,130.718704,90.190521,4547500
1999-03-17,130.687500,130.937500,129.625000,130.156204,89.802361,4524100
1999-03-18,129.781204,132.375000,129.750000,132.250000,91.246986,3506300
1999-03-19,132.312500,132.625000,129.687500,129.687500,89.696030,5526700
1999-03-22,130.062500,130.593704,129.421799,129.937500,89.868927,4603800
1999-03-23,129.312500,129.531204,125.703102,126.187500,87.275314,9713800
1999-03-24,126.843697,127.171799,125.625000,126.906197,87.772408,6280900
1999-03-25,128.062500,129.500000,127.750000,129.500000,89.566368,6639600
1999-03-26,128.625000,129.125000,127.718697,128.562500,88.917938,6159700
1999-03-29,129.156204,131.437500,129.156204,131.156204,90.711853,5863900
1999-03-30,129.937500,131.218704,129.562500,130.468704,90.236359,5401400
1999-03-31,131.156204,131.609299,128.312500,128.375000,88.788254,7413600
1999-04-01,129.687500,129.687500,128.125000,129.343704,89.458221,7683600
1999-04-05,130.937500,132.593704,130.250000,132.406204,91.576347,5791100
1999-04-06,132.187500,132.984299,131.156204,132.093704,91.360275,5381300
1999-04-07,132.687500,133.375000,131.375000,133.156204,92.095085,6248600
1999-04-08,133.187500,134.937500,132.281204,134.843704,93.262260,5909100
1999-04-09,134.437500,135.500000,133.593704,134.875000,93.283852,4365800
1999-04-12,133.468704,136.406204,133.218704,136.312500,94.278107,8213200
1999-04-13,136.250000,136.468704,134.500000,135.437500,93.672890,10071400
1999-04-14,136.062500,136.062500,132.687500,133.156204,92.095085,11551700
1999-04-15,133.437500,133.562500,131.000000,132.656204,91.749260,11150000
1999-04-16,132.906204,132.906204,131.187500,131.531204,90.971184,6476200
1999-04-19,132.687500,134.531204,128.375000,129.500000,89.566368,12487200
1999-04-20,129.812500,131.187500,129.000000,131.125000,90.690262,9049600
1999-04-21,131.062500,135.625000,130.406204,134.875000,93.283852,5772200
1999-04-22,135.125000,136.375000,134.390594,136.156204,94.169975,6897400
1999-04-23,135.875000,136.750000,135.000000,135.812500,93.932274,4593100
1999-04-26,136.500000,136.812500,135.468704,136.593704,94.472618,3606500
1999-04-27,137.125000,137.500000,135.843704,137.250000,94.926506,5147200
1999-04-28,136.437500,137.250000,135.000000,135.375000,93.629677,5544300
1999-04-29,135.562500,136.062500,133.812500,134.343704,92.916374,9824300
1999-04-30,135.093704,135.625000,131.500000,133.250000,92.159966,10991900
1999-05-03,133.437500,135.843704,133.093704,135.687500,93.845825,10709700
1999-05-04,135.125000,135.812500,133.125000,133.750000,92.505791,10509300
1999-05-05,133.937500,135.062500,131.843704,134.812500,93.240654,10032300
1999-05-06,134.437500,135.125000,132.375000,133.984299,92.667824,13507200
1999-05-07,134.500000,135.125000,133.437500,135.000000,93.370300,8680700
1999-05-10,134.843704,135.718704,133.531204,134.328094,92.905594,5580100
1999-05-11,135.312500,136.875000,134.718704,135.687500,93.845825,7000600
1999-05-12,135.750000,137.218704,131.500000,136.750000,94.580704,13865800
1999-05-13,137.250000,138.000000,136.812500,137.343704,94.991295,4485700
1999-05-14,134.562500,135.875000,133.500000,133.781204,92.527336,8370100
1999-05-17,133.625000,134.484299,132.375000,134.187500,92.808403,6268100
1999-05-18,134.531204,134.984299,132.625000,133.937500,92.635468,8218600
1999-05-19,134.468704,135.000000,133.250000,134.906204,93.305473,5052400
1999-05-20,135.125000,135.593704,134.062500,134.093704,92.743500,4670400
1999-05-21,134.125000,134.687500,132.593704,133.343704,92.224808,6418200
1999-05-24,133.843704,133.843704,130.390594,131.125000,90.690262,7952000
1999-05-25,131.375000,132.343704,128.437500,129.000000,89.220543,15406400
1999-05-26,129.312500,131.000000,128.093704,130.437500,90.214783,12575900
1999-05-27,129.843704,130.281204,128.000000,128.562500,88.917938,14515400
1999-05-28,129.000000,130.750000,128.593704,130.203094,90.052628,8748000
1999-06-01,130.125000,130.156204,128.375000,129.750000,89.739235,6705300
1999-06-02,129.750000,130.187500,128.015594,129.875000,89.825691,6981900
1999-06-03,130.687500,130.875000,129.781204,130.593704,90.322792,6076600
1999-06-04,131.468704,133.359299,130.937500,133.218704,92.138336,9787200
1999-06-07,133.437500,134.187500,132.906204,133.562500,92.376106,5299100
1999-06-08,133.375000,133.796799,131.593704,132.250000,91.468300,4895700
1999-06-09,132.406204,133.093704,131.812500,132.125000,91.381889,7409700
1999-06-10,131.437500,131.468704,129.593704,130.906204,90.538910,7040700
1999-06-11,131.218704,132.218704,129.093704,129.812500,89.782494,12824800
1999-06-14,130.687500,130.750000,129.546799,129.937500,89.868927,6823500
1999-06-15,130.468704,131.656204,130.078094,130.812500,90.474091,5700900
1999-06-16,132.375000,133.875000,132.375000,133.312500,92.203201,7865800
1999-06-17,132.875000,135.562500,132.625000,134.562500,93.067764,8162800
1999-06-18,134.062500,134.687500,133.375000,134.312500,93.175278,2875100
1999-06-21,134.468704,135.250000,133.656204,134.625000,93.392059,4646400
1999-06-22,134.000000,135.187500,133.500000,133.687500,92.741692,5862400
1999-06-23,133.000000,133.625000,132.125000,133.031204,92.286369,9629200
1999-06-24,132.875000,132.937500,130.656204,132.031204,91.592674,9176900
1999-06-25,132.593704,133.015594,131.250000,131.703094,91.365074,4087000
1999-06-28,132.687500,133.625000,132.500000,133.312500,92.481552,5028900
1999-06-29,133.000000,135.187500,132.781204,134.562500,93.348694,6956200
1999-06-30,134.625000,137.500000,133.843704,137.000000,95.039589,16856100
1999-07-01,137.000000,138.500000,136.062500,138.031204,95.754997,9939500
1999-07-02,138.125000,139.500000,137.906204,139.406204,96.708878,3772800
1999-07-06,139.250000,140.750000,138.593704,139.375000,96.687202,11221100
1999-07-07,139.062500,139.718704,138.515594,139.562500,96.817276,3230700
1999-07-08,139.062500,140.625000,138.750000,139.671799,96.893097,7101500
1999-07-09,140.000000,140.593704,139.562500,140.500000,97.467644,2976800
1999-07-12,140.937500,140.937500,139.500000,139.875000,97.034042,4436300
1999-07-13,139.375000,139.921799,138.656204,139.375000,96.687202,6477600
1999-07-14,140.000000,140.218704,138.750000,140.156204,97.229164,4382500
1999-07-15,140.781204,141.375000,140.312500,141.046799,97.846985,3348600
1999-07-16,141.250000,142.156204,140.750000,141.812500,98.378166,2281500
1999-07-19,142.187500,142.250000,140.562500,140.875000,97.727798,4287000
1999-07-20,140.125000,140.406204,137.531204,137.984299,95.722473,7060100
1999-07-21,138.093704,138.906204,137.312500,137.828094,95.614128,4793700
1999-07-22,137.437500,138.000000,135.468704,136.015594,94.356728,7804100
1999-07-23,136.656204,137.000000,135.125000,135.750000,94.172508,4603000
1999-07-26,134.875000,136.125000,134.625000,134.750000,93.478767,4333400
1999-07-27,136.000000,137.203094,135.375000,135.875000,94.259209,5908500
1999-07-28,136.250000,137.312500,135.593704,136.312500,94.562668,3955500
1999-07-29,134.937500,135.250000,133.312500,134.406204,93.240211,7760600
1999-07-30,134.812500,135.343704,132.562500,132.750000,92.091324,5994300
1999-08-02,132.750000,134.750000,132.500000,133.062500,92.308083,6065500
1999-08-03,133.718704,133.843704,131.375000,132.437500,91.874512,5445400
1999-08-04,132.718704,133.875000,130.437500,130.625000,90.617172,6497900
1999-08-05,130.875000,131.937500,128.843704,131.812500,91.440971,10322000
1999-08-06,131.218704,132.000000,129.500000,130.375000,90.443726,7537700
1999-08-09,130.593704,131.796799,129.750000,130.093704,90.248596,5565900
1999-08-10,129.875000,130.156204,127.000000,128.656204,89.251381,9793300
1999-08-11,129.687500,130.531204,128.625000,130.218704,90.335304,8003400
1999-08-12,130.687500,131.812500,129.906204,130.140594,90.281136,7036800
1999-08-13,131.625000,133.250000,131.125000,133.156204,92.373123,5857700
1999-08-16,133.125000,133.968704,132.250000,133.750000,92.785057,3927000
1999-08-17,134.437500,134.843704,133.125000,134.625000,93.392059,4808000
1999-08-18,134.203094,134.375000,133.250000,133.656204,92.719963,4355500
1999-08-19,132.375000,133.234299,131.687500,132.562500,91.961227,6448100
1999-08-20,133.062500,134.125000,132.687500,133.906204,92.893356,3663700
1999-08-23,134.812500,136.546799,134.656204,136.468704,94.671043,5637800
1999-08-24,136.062500,137.968704,135.375000,136.968704,95.017929,9279500
1999-08-25,137.187500,138.781204,136.156204,138.375000,95.993477,6005300
1999-08-26,138.281204,138.421799,136.500000,136.718704,94.844444,4322300
1999-08-27,136.875000,137.062500,135.062500,135.062500,93.695541,6247400
1999-08-30,135.343704,135.500000,132.000000,132.562500,91.961227,4652000
1999-08-31,132.937500,133.750000,130.875000,132.062500,91.614410,11453700
1999-09-01,132.937500,133.734299,132.312500,133.687500,92.741692,6863900
1999-09-02,132.125000,132.671799,130.656204,132.109299,91.646858,10896300
1999-09-03,134.875000,136.500000,134.687500,135.968704,94.324196,9160800
1999-09-07,136.062500,136.625000,135.218704,135.468704,93.977341,4560800
1999-09-08,134.843704,136.062500,134.031204,134.812500,93.522110,6159600
1999-09-09,134.750000,135.250000,133.687500,134.750000,93.478767,6177800
1999-09-10,136.250000,136.359299,134.937500,135.875000,94.259209,2934500
1999-09-13,135.125000,135.468704,134.500000,134.953094,93.619644,2320500
1999-09-14,134.062500,134.562500,133.375000,134.062500,93.001793,3736000
1999-09-15,135.437500,135.437500,131.875000,131.937500,91.527687,6984500
1999-09-16,132.500000,132.812500,130.312500,132.453094,91.885368,15377600
1999-09-17,132.625000,133.937500,132.156204,133.750000,93.046394,8542300
1999-09-20,133.937500,134.000000,133.093704,133.562500,92.915947,2803900
1999-09-21,132.250000,132.468704,130.156204,130.750000,90.959320,9335200
1999-09-22,131.250000,131.843704,129.750000,130.609299,90.861473,13009100
1999-09-23,131.812500,131.812500,127.625000,127.875000,88.959312,12204100
1999-09-24,127.750000,128.375000,126.312500,127.750000,88.872314,13792900
1999-09-27,128.750000,129.750000,128.281204,128.593704,89.459282,6970300
1999-09-28,127.937500,128.812500,125.562500,128.343704,89.285332,11063400
1999-09-29,128.437500,129.125000,126.750000,126.812500,88.220123,7580300
1999-09-30,127.437500,129.437500,126.968697,128.750000,89.567986,7498900
1999-10-01,127.937500,128.562500,126.625000,128.468704,89.372330,11127100
1999-10-04,129.187500,130.875000,128.750000,130.750000,90.959320,6341600
1999-10-05,130.718704,131.968704,128.687500,130.625000,90.872391,11976000
1999-10-06,130.750000,132.812500,130.687500,132.625000,92.263733,10308200
1999-10-07,132.859299,133.000000,131.500000,131.875000,91.741989,6535600
1999-10-08,131.750000,133.875000,131.234299,133.875000,93.133331,9674300
1999-10-11,133.593704,134.125000,133.312500,133.656204,92.981102,4282000
1999-10-12,133.125000,133.312500,131.187500,131.593704,91.546288,8686100
1999-10-13,130.687500,131.312500,128.187500,128.187500,89.176689,10469300
1999-10-14,128.484299,129.187500,126.750000,128.156204,89.154915,10562200
1999-10-15,126.000000,126.750000,124.500000,124.875000,86.872276,14238700
1999-10-18,124.937500,125.937500,123.437500,125.781197,87.502693,9758800
1999-10-19,127.187500,128.250000,125.937500,127.000000,88.350578,14392900
1999-10-20,127.750000,129.468704,127.125000,128.250000,89.220146,9759400
1999-10-21,127.218697,129.000000,126.625000,129.000000,89.741936,9105400
1999-10-22,129.750000,131.218704,129.562500,130.093704,90.502777,8309600
1999-10-25,129.312500,130.468704,128.750000,129.437500,90.046265,8114300
1999-10-26,130.187500,130.687500,127.812500,127.812500,88.915794,6256300
1999-10-27,128.375000,130.312500,128.250000,130.125000,90.524551,5433300
1999-10-28,132.437500,134.859299,132.187500,134.562500,93.611610,10509700
1999-10-29,135.843704,137.687500,135.718704,137.000000,95.307304,10988600
1999-11-01,136.500000,137.000000,135.562500,135.562500,94.307266,4006500
1999-11-02,135.968704,137.250000,134.593704,134.593704,93.633293,6516900
1999-11-03,136.000000,136.375000,135.125000,135.500000,94.263786,7222300
1999-11-04,136.750000,137.359299,135.765594,136.531204,94.981155,7907500
1999-11-05,138.625000,139.109299,136.781204,137.875000,95.916000,7431500
1999-11-08,137.000000,138.375000,136.750000,138.000000,96.002975,4649200
1999-11-09,138.500000,138.687500,136.281204,136.703094,95.100754,4533700
1999-11-10,136.250000,138.390594,136.078094,137.718704,95.807289,6405600
1999-11-11,138.187500,138.500000,137.468704,138.500000,96.350830,4794100
1999-11-12,139.250000,139.984299,137.125000,139.750000,97.220436,11802900
1999-11-15,139.843704,140.250000,139.406204,140.078094,97.448669,2187500
1999-11-16,140.562500,143.000000,140.093704,141.250000,98.263901,7544800
1999-11-17,142.250000,142.937500,141.312500,141.625000,98.524780,9459000
1999-11-18,142.437500,143.000000,141.625000,142.625000,99.220474,4491000
1999-11-19,142.406204,142.968704,142.000000,142.500000,99.133484,4832100
1999-11-22,142.437500,143.000000,141.500000,142.468704,99.111748,4155400
1999-11-23,142.843704,142.843704,140.375000,141.218704,98.242119,5918000
1999-11-24,140.750000,142.437500,140.000000,141.968704,98.763878,4459700
1999-11-26,142.468704,142.875000,141.250000,141.437500,98.394348,1693900
1999-11-29,140.875000,141.921799,140.437500,140.937500,98.046539,7348600
1999-11-30,140.750000,142.312500,139.000000,139.281204,96.894264,7682000
1999-12-01,139.312500,140.500000,139.000000,140.406204,97.676895,6980200
1999-12-02,140.625000,141.375000,140.375000,141.250000,98.263901,6698300
1999-12-03,143.031204,145.343704,143.031204,143.843704,100.068336,10045400
1999-12-06,143.531204,143.718704,142.250000,142.781204,99.329140,3138900
1999-12-07,143.281204,143.312500,141.375000,141.625000,98.524780,10714200
1999-12-08,141.343704,142.062500,140.500000,140.718704,97.894310,4611400
1999-12-09,141.812500,142.218704,139.375000,141.406204,98.372589,6474700
1999-12-10,142.281204,142.812500,140.875000,141.875000,98.698730,5127300
1999-12-13,141.437500,142.718704,141.281204,142.125000,98.872643,4210800
1999-12-14,141.625000,142.484299,140.625000,140.750000,97.916077,5739000
1999-12-15,140.375000,142.203094,140.031204,141.500000,98.437843,6879100
1999-12-16,142.187500,142.656204,141.156204,142.125000,98.872643,5854900
1999-12-17,143.000000,143.312500,142.062500,142.687500,99.507622,4775400
1999-12-20,142.562500,143.187500,141.093704,141.656204,98.788437,4608700
1999-12-21,141.593704,144.062500,141.343704,143.812500,100.292107,7981300
1999-12-22,143.625000,144.187500,142.968704,144.187500,100.553658,5377500
1999-12-23,145.015594,146.484299,145.000000,146.484299,102.155449,5721700
1999-12-27,146.500000,146.781204,145.062500,146.281204,102.013809,2691000
1999-12-28,145.875000,146.500000,145.484299,146.187500,101.948441,4084500
1999-12-29,146.312500,146.812500,145.312500,146.812500,102.384262,3001000
1999-12-30,147.125000,147.562500,146.187500,146.640594,102.264427,3641300
1999-12-31,146.843704,147.500000,146.250000,146.875000,102.427879,3172700
2000-01-03,148.250000,148.250000,143.875000,145.437500,101.425385,8164300
2000-01-04,143.531204,144.062500,139.640594,139.750000,97.459068,8089800
2000-01-05,139.937500,141.531204,137.250000,140.000000,97.633377,12177900
2000-01-06,139.625000,141.500000,137.750000,137.750000,96.064301,6227200
2000-01-07,140.312500,145.750000,140.062500,145.750000,101.643333,8066500
2000-01-10,146.250000,146.906204,145.031204,146.250000,101.992004,5741700
2000-01-11,145.812500,146.093704,143.500000,144.500000,100.771645,7503700
2000-01-12,144.593704,144.593704,142.875000,143.062500,99.769150,6907700
2000-01-13,144.468704,145.750000,143.281204,145.000000,101.120308,5158300
2000-01-14,146.531204,147.468704,145.968704,146.968704,102.493233,7437300
2000-01-18,145.343704,146.625000,145.187500,145.812500,101.686958,6488500
2000-01-19,145.312500,147.000000,145.000000,147.000000,102.515060,6157900
2000-01-20,146.968704,146.968704,143.812500,144.750000,100.945953,5800100
2000-01-21,145.500000,145.500000,144.062500,144.437500,100.727989,6244800
2000-01-24,145.656204,145.843704,139.406204,140.343704,97.873047,7896900
2000-01-25,140.515594,141.937500,139.000000,141.937500,98.984596,9942500
2000-01-26,141.000000,141.546799,140.093704,140.812500,98.199989,5158100
2000-01-27,141.843704,142.218704,138.125000,140.250000,97.807739,10922700
2000-01-28,139.437500,140.062500,135.531204,135.875000,94.756668,11916200
2000-01-31,135.812500,139.671799,135.000000,139.562500,97.328285,10768700
2000-02-01,139.750000,141.687500,138.531204,140.937500,98.287201,8419900
2000-02-02,141.281204,142.250000,140.375000,141.062500,98.374336,6205900
2000-02-03,140.875000,143.250000,140.000000,143.187500,99.856270,7997500
2000-02-04,143.187500,144.000000,142.125000,142.593704,99.442162,4925400
2000-02-07,142.562500,142.781204,141.437500,142.375000,99.289635,5845800
2000-02-08,143.968704,144.562500,143.625000,144.312500,100.640831,4936400
2000-02-09,144.468704,144.468704,141.265594,141.281204,98.526886,8511500
2000-02-10,141.625000,142.562500,140.875000,141.562500,98.723038,6690600
2000-02-11,141.843704,141.937500,138.031204,138.687500,96.718071,9849800
2000-02-14,139.781204,139.781204,138.312500,139.500000,97.284698,8528800
2000-02-15,139.250000,141.218704,137.796799,141.078094,98.385208,11078300
2000-02-16,140.375000,140.937500,138.796799,139.000000,96.936005,8845400
2000-02-17,140.437500,140.437500,138.218704,138.281204,96.434715,7584200
2000-02-18,138.875000,138.875000,134.625000,135.312500,94.364395,9409200
2000-02-22,135.187500,136.343704,133.531204,134.968704,94.124672,16415400
2000-02-23,135.625000,137.468704,134.500000,136.562500,95.236160,12119000
2000-02-24,136.687500,137.031204,133.093704,133.812500,93.318352,17375000
2000-02-25,135.187500,136.718704,133.125000,133.328094,92.980522,10559900
2000-02-28,133.375000,136.687500,132.718704,136.125000,94.931038,13397800
2000-02-29,136.062500,137.437500,135.750000,137.437500,95.846313,8242500
2000-03-01,137.625000,139.000000,137.218704,138.437500,96.543701,6868000
2000-03-02,138.687500,139.125000,137.343704,138.531204,96.609077,7600200
2000-03-03,140.437500,141.718704,139.718704,141.125000,98.417938,12770300
2000-03-06,140.812500,141.343704,138.750000,139.750000,97.459068,11967100
2000-03-07,140.000000,140.156204,135.218704,137.046799,95.573891,20062000
2000-03-08,136.468704,137.843704,135.031204,136.875000,95.454056,11808500
2000-03-09,137.250000,140.875000,136.125000,140.875000,98.243599,5500900
2000-03-10,140.187500,142.000000,139.531204,140.125000,97.720551,7924600
2000-03-13,136.687500,140.468704,135.687500,138.593704,96.652695,10540500
2000-03-14,139.281204,140.093704,136.156204,136.625000,95.279716,8263900
2000-03-15,136.875000,140.437500,136.062500,139.812500,97.502609,10300800
2000-03-16,141.625000,146.843704,140.875000,146.343704,102.057373,25601400
2000-03-17,145.812500,148.000000,145.437500,146.937500,102.731888,10272900
2000-03-20,146.875000,147.343704,144.781204,146.187500,102.207565,12502300
2000-03-21,145.531204,149.750000,144.500000,149.187500,104.305031,13612600
2000-03-22,149.562500,150.843704,148.687500,150.093704,104.938591,8260000
2000-03-23,149.156204,153.468704,149.156204,152.656204,106.730209,11654500
2000-03-24,152.875000,155.750000,151.718704,153.562500,107.363831,11462900
2000-03-27,153.375000,153.781204,151.812500,151.937500,106.227722,8798600
2000-03-28,151.250000,152.984299,150.593704,151.062500,105.615944,6334400
2000-03-29,151.562500,152.484299,149.656204,151.218704,105.725105,6747500
2000-03-30,150.156204,151.921799,147.125000,148.687500,103.955406,9491900
2000-03-31,149.625000,152.312500,148.437500,150.375000,105.135269,9249100
2000-04-03,150.125000,151.250000,148.687500,151.250000,105.747017,8508200
2000-04-04,151.750000,153.000000,141.390594,150.125000,104.960419,19585500
2000-04-05,147.875000,150.812500,147.625000,149.187500,104.305031,8387200
2000-04-06,150.250000,151.687500,149.000000,150.484299,105.211678,6378500
2000-04-07,151.562500,152.125000,150.500000,151.437500,105.878090,6023600
2000-04-10,151.750000,153.109299,150.312500,150.843704,105.462959,9624200
2000-04-11,150.000000,151.625000,148.375000,150.406204,105.157082,9006400
2000-04-12,150.375000,151.156204,146.156204,146.281204,102.273071,10779200
2000-04-13,147.468704,148.156204,143.781204,144.250000,100.852913,12225800
2000-04-14,142.625000,142.812500,133.500000,136.000000,95.084923,29604000
2000-04-17,135.187500,140.750000,134.687500,140.750000,98.405869,23918200
2000-04-18,140.562500,144.468704,139.781204,144.468704,101.005859,11069200
2000-04-19,144.500000,145.125000,142.531204,143.125000,100.066383,6553700
2000-04-20,143.562500,143.937500,142.375000,143.812500,100.547020,8537600
2000-04-24,141.500000,143.312500,140.500000,142.250000,99.454636,12893100
2000-04-25,144.625000,148.156204,144.437500,148.156204,103.583969,14102000
2000-04-26,147.968704,148.750000,146.000000,146.484299,102.415070,7711100
2000-04-27,143.000000,147.343704,143.000000,146.000000,102.076439,15595300
2000-04-28,147.000000,147.859299,145.062500,145.093704,101.442787,8743400
2000-05-01,146.562500,148.484299,145.843704,147.062500,102.819290,7328300
2000-05-02,145.500000,147.125000,144.125000,144.125000,100.765572,9411900
2000-05-03,144.000000,144.000000,139.781204,140.750000,98.405869,12630700
2000-05-04,142.000000,142.359299,140.750000,141.812500,99.148743,5963600
2000-05-05,141.062500,144.000000,140.937500,143.531204,100.350418,7862400
2000-05-08,142.750000,143.375000,141.843704,142.453094,99.596611,5064100
2000-05-09,143.062500,143.406204,140.265594,141.312500,98.799171,5620300
